Node Number,X Location (in),Y Location (in),Z Location (in)
10086,23.198,0.31549,0.
10087,23.038,0.31542,0.
10088,22.877,0.31536,0.
10089,22.717,0.3153,0.
10090,22.556,0.31524,0.
10091,22.396,0.31518,0.
10092,22.236,0.31512,0.
10093,22.075,0.31506,0.
10094,21.915,0.315,0.
10095,21.754,0.31494,0.
10096,21.594,0.31488,0.
10097,21.434,0.31482,0.
10098,21.273,0.31475,0.
10099,21.113,0.31469,0.
10100,20.952,0.31463,0.
10101,20.792,0.31457,0.
10102,20.632,0.31451,0.
10103,20.471,0.31445,0.
10104,20.311,0.31439,0.
10105,20.15,0.31433,0.
10106,19.99,0.31427,0.
10107,19.83,0.31421,0.
10108,19.669,0.31415,0.
10109,19.509,0.31408,0.
10110,19.348,0.31402,0.
10111,19.188,0.31396,0.
10112,19.028,0.3139,0.
10113,18.867,0.31384,0.
10114,18.707,0.31378,0.
10115,18.546,0.31372,0.
10116,18.386,0.31366,0.
10117,18.226,0.3136,0.
10118,18.065,0.31354,0.
10119,17.905,0.31348,0.
10120,17.744,0.31342,0.
10121,17.584,0.31335,0.
10122,17.424,0.31329,0.
10123,17.263,0.31323,0.
10124,17.103,0.31317,0.
10125,16.942,0.31311,0.
10126,16.782,0.31305,0.
10127,16.622,0.31299,0.
10128,16.461,0.31293,0.
10129,16.301,0.31287,0.
10130,16.14,0.31281,0.
10131,15.98,0.31275,0.
10132,15.82,0.31268,0.
10133,15.659,0.31262,0.
10134,15.499,0.31256,0.
10135,15.338,0.3125,0.
10136,15.178,0.31244,0.
10137,15.018,0.31238,0.
10138,14.857,0.31232,0.
10139,14.697,0.31226,0.
10140,14.536,0.3122,0.
10141,14.376,0.31214,0.
10142,14.216,0.31208,0.
10143,14.055,0.31201,0.
10144,13.895,0.31195,0.
10145,13.734,0.31189,0.
10146,13.574,0.31183,0.
10147,13.414,0.31177,0.
10148,13.253,0.31171,0.
10149,13.093,0.31165,0.
10150,12.932,0.31159,0.
10151,12.772,0.31153,0.
10152,12.612,0.31147,0.
10153,12.451,0.31141,0.
10154,12.291,0.31135,0.
10155,12.13,0.31128,0.
10156,11.97,0.31122,0.
10157,11.81,0.31116,0.
10158,11.649,0.3111,0.
10159,11.489,0.31104,0.
10160,11.328,0.31098,0.
10161,11.168,0.31092,0.
10162,11.008,0.31086,0.
10163,10.847,0.3108,0.
10164,10.687,0.31074,0.
10165,10.526,0.31068,0.
10166,10.366,0.31061,0.
10167,10.206,0.31055,0.
10168,10.045,0.31049,0.
10169,9.8847,0.31043,0.
10170,9.7243,0.31037,0.
10171,9.5639,0.31031,0.
10172,9.4035,0.31025,0.
10173,9.2431,0.31019,0.
10174,9.0827,0.31013,0.
10175,8.9223,0.31007,0.
10176,8.7619,0.31001,0.
10177,8.6015,0.30994,0.
10178,8.4411,0.30988,0.
10179,8.2807,0.30982,0.
10180,8.1203,0.30976,0.
10181,7.9599,0.3097,0.
10182,7.7995,0.30964,0.
10183,7.6391,0.30958,0.
10184,7.4787,0.30952,0.
10185,7.3183,0.30946,0.
10186,7.1579,0.3094,0.
10187,6.9975,0.30934,0.
10188,6.8371,0.30928,0.
10189,6.6767,0.30921,0.
10190,6.5163,0.30915,0.
10191,6.3559,0.30909,0.
10192,6.1955,0.30903,0.
10193,6.0351,0.30897,0.
10194,5.8747,0.30891,0.
10195,5.7143,0.30885,0.
10196,5.5539,0.30879,0.
10197,5.3935,0.30873,0.
10198,5.2331,0.30867,0.
10199,5.0727,0.30861,0.
10200,4.9123,0.30854,0.
10201,4.7519,0.30848,0.
10202,4.5915,0.30842,0.
10203,4.4311,0.30836,0.
10204,4.2707,0.3083,0.
10205,4.1103,0.30824,0.
10206,3.9499,0.30818,0.
10207,3.7895,0.30812,0.
10208,3.6291,0.30806,0.
10209,3.4687,0.308,0.
10210,3.3083,0.30794,0.
10211,3.1479,0.30787,0.
10212,2.9875,0.30781,0.
10213,2.8271,0.30775,0.
10214,23.84,0.15786,0.
10215,23.679,0.15783,0.
10216,23.519,0.1578,0.
10217,23.358,0.15777,0.
10218,23.198,0.15774,0.
10219,23.038,0.15771,0.
10220,22.877,0.15768,0.
10221,22.717,0.15765,0.
10222,22.556,0.15762,0.
10223,22.396,0.15759,0.
10224,22.236,0.15756,0.
10225,22.075,0.15753,0.
10226,21.915,0.1575,0.
10227,21.754,0.15747,0.
10228,21.594,0.15744,0.
10229,21.434,0.15741,0.
10230,21.273,0.15738,0.
10231,21.113,0.15735,0.
10232,20.952,0.15732,0.
10233,20.792,0.15729,0.
10234,20.632,0.15726,0.
10235,20.471,0.15723,0.
10236,20.311,0.15719,0.
10237,20.15,0.15716,0.
10238,19.99,0.15713,0.
10239,19.83,0.1571,0.
10240,19.669,0.15707,0.
10241,19.509,0.15704,0.
10242,19.348,0.15701,0.
10243,19.188,0.15698,0.
10244,19.028,0.15695,0.
10245,18.867,0.15692,0.
10246,18.707,0.15689,0.
10247,18.546,0.15686,0.
10248,18.386,0.15683,0.
10249,18.226,0.1568,0.
10250,18.065,0.15677,0.
10251,17.905,0.15674,0.
10252,17.744,0.15671,0.
10253,17.584,0.15668,0.
10254,17.424,0.15665,0.
10255,17.263,0.15662,0.
10256,17.103,0.15659,0.
10257,16.942,0.15656,0.
10258,16.782,0.15652,0.
10259,16.622,0.15649,0.
10260,16.461,0.15646,0.
10261,16.301,0.15643,0.
10262,16.14,0.1564,0.
10263,15.98,0.15637,0.
10264,15.82,0.15634,0.
10265,15.659,0.15631,0.
10266,15.499,0.15628,0.
10267,15.338,0.15625,0.
10268,15.178,0.15622,0.
10269,15.018,0.15619,0.
10270,14.857,0.15616,0.
10271,14.697,0.15613,0.
10272,14.536,0.1561,0.
10273,14.376,0.15607,0.
10274,14.216,0.15604,0.
10275,14.055,0.15601,0.
10276,13.895,0.15598,0.
10277,13.734,0.15595,0.
10278,13.574,0.15592,0.
10279,13.414,0.15589,0.
10280,13.253,0.15586,0.
10281,13.093,0.15582,0.
10282,12.932,0.15579,0.
10283,12.772,0.15576,0.
10284,12.612,0.15573,0.
10285,12.451,0.1557,0.
10286,12.291,0.15567,0.
10287,12.13,0.15564,0.
10288,11.97,0.15561,0.
10289,11.81,0.15558,0.
10290,11.649,0.15555,0.
10291,11.489,0.15552,0.
10292,11.328,0.15549,0.
10293,11.168,0.15546,0.
10294,11.008,0.15543,0.
10295,10.847,0.1554,0.
10296,10.687,0.15537,0.
10297,10.526,0.15534,0.
10298,10.366,0.15531,0.
10299,10.206,0.15528,0.
10300,10.045,0.15525,0.
10301,9.8847,0.15522,0.
10302,9.7243,0.15519,0.
10303,9.5639,0.15516,0.
10304,9.4035,0.15512,0.
10305,9.2431,0.15509,0.
10306,9.0827,0.15506,0.
10307,8.9223,0.15503,0.
10308,8.7619,0.155,0.
10309,8.6015,0.15497,0.
10310,8.4411,0.15494,0.
10311,8.2807,0.15491,0.
10312,8.1203,0.15488,0.
10313,7.9599,0.15485,0.
10314,7.7995,0.15482,0.
10315,7.6391,0.15479,0.
10316,7.4787,0.15476,0.
10317,7.3183,0.15473,0.
10318,7.1579,0.1547,0.
10319,6.9975,0.15467,0.
10320,6.8371,0.15464,0.
10321,6.6767,0.15461,0.
10322,6.5163,0.15458,0.
10323,6.3559,0.15455,0.
10324,6.1955,0.15452,0.
10325,6.0351,0.15449,0.
10326,5.8747,0.15445,0.
10327,5.7143,0.15442,0.
10328,5.5539,0.15439,0.
10329,5.3935,0.15436,0.
10330,5.2331,0.15433,0.
10331,5.0727,0.1543,0.
10332,4.9123,0.15427,0.
10333,4.7519,0.15424,0.
10334,4.5915,0.15421,0.
10335,4.4311,0.15418,0.
10336,4.2707,0.15415,0.
10337,4.1103,0.15412,0.
10338,3.9499,0.15409,0.
10339,3.7895,0.15406,0.
10340,3.6291,0.15403,0.
10341,3.4687,0.154,0.
10342,3.3083,0.15397,0.
10343,3.1479,0.15394,0.
10344,2.9875,0.15391,0.
10345,2.8271,0.15388,0.
10346,0.15625,5.8424,0.
10347,0.15625,5.6847,0.
10348,0.15625,5.5271,0.
10349,0.15625,5.3694,0.
10350,0.15625,5.2118,0.
10351,0.15625,5.0541,0.
10352,0.15625,4.8965,0.
10353,0.15625,4.7389,0.
10354,0.15625,4.5812,0.
10355,0.15625,4.4236,0.
10356,0.15625,4.2659,0.
10357,0.15625,4.1083,0.
10358,0.15625,3.9507,0.
10359,0.15625,3.7922,0.
10360,0.15625,3.6338,0.
10361,0.15625,3.4753,0.
10362,0.15625,3.3169,0.
10363,0.15625,3.1584,0.
10364,0.15625,3.,0.
10365,0.15625,2.8416,0.
10366,0.15625,2.6831,0.
10367,0.15625,2.5247,0.
10368,0.15625,2.3662,0.
10369,0.15625,2.2078,0.
10370,0.15625,2.0493,0.
10371,0.15625,1.8917,0.
10372,0.15625,1.7341,0.
10373,0.15625,1.5764,0.
10374,0.15625,1.4188,0.
10375,0.15625,1.2611,0.
10376,0.15625,1.1035,0.
10377,0.15625,0.94585,0.
10378,0.15625,0.78821,0.
10379,0.15625,0.63057,0.
10380,0.15625,0.47293,0.
10381,0.15625,0.31528,0.
10382,0.15625,0.15764,0.
10383,0.31249,5.8426,0.
10384,0.31249,5.6852,0.
10385,0.31249,5.5278,0.
10386,0.31249,5.3704,0.
10387,0.31249,5.2131,0.
10388,0.31249,5.0557,0.
10389,0.31249,4.8983,0.
10390,0.31249,4.7409,0.
10391,0.31249,4.5835,0.
10392,0.31249,4.4261,0.
10393,0.31249,4.2687,0.
10394,0.31249,4.1113,0.
10395,0.31249,3.9539,0.
10396,0.31249,3.795,0.
10397,0.31249,3.636,0.
10398,0.31249,3.477,0.
10399,0.31249,3.318,0.
10400,0.31249,3.159,0.
10401,0.31249,3.,0.
10402,0.31249,2.841,0.
10403,0.31249,2.682,0.
10404,0.31249,2.523,0.
10405,0.31249,2.364,0.
10406,0.31249,2.205,0.
10407,0.31249,2.0461,0.
10408,0.31249,1.8887,0.
10409,0.31249,1.7313,0.
10410,0.31249,1.5739,0.
10411,0.31249,1.4165,0.
10412,0.31249,1.2591,0.
10413,0.31249,1.1017,0.
10414,0.31249,0.94433,0.
10415,0.31249,0.78694,0.
10416,0.31249,0.62955,0.
10417,0.31249,0.47217,0.
10418,0.31249,0.31478,0.
10419,0.31249,0.15739,0.
10420,0.46874,5.8429,0.
10421,0.46874,5.6857,0.
10422,0.46874,5.5286,0.
10423,0.46874,5.3715,0.
10424,0.46874,5.2143,0.
10425,0.46874,5.0572,0.
10426,0.46874,4.9001,0.
10427,0.46874,4.7429,0.
10428,0.46874,4.5858,0.
10429,0.46874,4.4286,0.
10430,0.46874,4.2715,0.
10431,0.46874,4.1144,0.
10432,0.46874,3.9572,0.
10433,0.46874,3.7977,0.
10434,0.46874,3.6382,0.
10435,0.46874,3.4786,0.
10436,0.46874,3.3191,0.
10437,0.46874,3.1595,0.
10438,0.46874,3.,0.
10439,0.46874,2.8405,0.
10440,0.46874,2.6809,0.
10441,0.46874,2.5214,0.
10442,0.46874,2.3618,0.
10443,0.46874,2.2023,0.
10444,0.46874,2.0428,0.
10445,0.46874,1.8856,0.
10446,0.46874,1.7285,0.
10447,0.46874,1.5714,0.
10448,0.46874,1.4142,0.
10449,0.46874,1.2571,0.
10450,0.46874,1.0999,0.
10451,0.46874,0.94281,0.
10452,0.46874,0.78568,0.
10453,0.46874,0.62854,0.
10454,0.46874,0.47141,0.
10455,0.46874,0.31427,0.
10456,0.46874,0.15714,0.
10457,0.62499,5.8431,0.
10458,0.62499,5.6862,0.
10459,0.62499,5.5294,0.
10460,0.62499,5.3725,0.
10461,0.62499,5.2156,0.
10462,0.62499,5.0587,0.
10463,0.62499,4.9018,0.
10464,0.62499,4.7449,0.
10465,0.62499,4.5881,0.
10466,0.62499,4.4312,0.
10467,0.62499,4.2743,0.
10468,0.62499,4.1174,0.
10469,0.62499,3.9605,0.
10470,0.62499,3.8004,0.
10471,0.62499,3.6404,0.
10472,0.62499,3.4803,0.
10473,0.62499,3.3202,0.
10474,0.62499,3.1601,0.
10475,0.62499,3.,0.
10476,0.62499,2.8399,0.
10477,0.62499,2.6798,0.
10478,0.62499,2.5197,0.
10479,0.62499,2.3596,0.
10480,0.62499,2.1996,0.
10481,0.62499,2.0395,0.
10482,0.62499,1.8826,0.
10483,0.62499,1.7257,0.
10484,0.62499,1.5688,0.
10485,0.62499,1.4119,0.
10486,0.62499,1.2551,0.
10487,0.62499,1.0982,0.
10488,0.62499,0.9413,0.
10489,0.62499,0.78441,0.
10490,0.62499,0.62753,0.
10491,0.62499,0.47065,0.
10492,0.62499,0.31377,0.
10493,0.62499,0.15688,0.
10494,0.78123,5.8434,0.
10495,0.78123,5.6867,0.
10496,0.78123,5.5301,0.
10497,0.78123,5.3735,0.
10498,0.78123,5.2169,0.
10499,0.78123,5.0602,0.
10500,0.78123,4.9036,0.
10501,0.78123,4.747,0.
10502,0.78123,4.5903,0.
10503,0.78123,4.4337,0.
10504,0.78123,4.2771,0.
10505,0.78123,4.1204,0.
10506,0.78123,3.9638,0.
10507,0.78123,3.8032,0.
10508,0.78123,3.6425,0.
10509,0.78123,3.4819,0.
10510,0.78123,3.3213,0.
10511,0.78123,3.1606,0.
10512,0.78123,3.,0.
10513,0.78123,2.8394,0.
10514,0.78123,2.6787,0.
10515,0.78123,2.5181,0.
10516,0.78123,2.3575,0.
10517,0.78123,2.1968,0.
10518,0.78123,2.0362,0.
10519,0.78123,1.8796,0.
10520,0.78123,1.7229,0.
10521,0.78123,1.5663,0.
10522,0.78123,1.4097,0.
10523,0.78123,1.253,0.
10524,0.78123,1.0964,0.
10525,0.78123,0.93978,0.
10526,0.78123,0.78315,0.
10527,0.78123,0.62652,0.
10528,0.78123,0.46989,0.
10529,0.78123,0.31326,0.
10530,0.78123,0.15663,0.
10531,0.93748,5.8436,0.
10532,0.93748,5.6872,0.
10533,0.93748,5.5309,0.
10534,0.93748,5.3745,0.
10535,0.93748,5.2181,0.
10536,0.93748,5.0617,0.
10537,0.93748,4.9054,0.
10538,0.93748,4.749,0.
10539,0.93748,4.5926,0.
10540,0.93748,4.4362,0.
10541,0.93748,4.2799,0.
10542,0.93748,4.1235,0.
10543,0.93748,3.9671,0.
10544,0.93748,3.8059,0.
10545,0.93748,3.6447,0.
10546,0.93748,3.4836,0.
10547,0.93748,3.3224,0.
10548,0.93748,3.1612,0.
10549,0.93748,3.,0.
10550,0.93748,2.8388,0.
10551,0.93748,2.6776,0.
10552,0.93748,2.5164,0.
10553,0.93748,2.3553,0.
10554,0.93748,2.1941,0.
10555,0.93748,2.0329,0.
10556,0.93748,1.8765,0.
10557,0.93748,1.7201,0.
10558,0.93748,1.5638,0.
10559,0.93748,1.4074,0.
10560,0.93748,1.251,0.
10561,0.93748,1.0946,0.
10562,0.93748,0.93826,0.
10563,0.93748,0.78188,0.
10564,0.93748,0.62551,0.
10565,0.93748,0.46913,0.
10566,0.93748,0.31275,0.
10567,0.93748,0.15638,0.
10568,1.0937,5.8439,0.
10569,1.0937,5.6878,0.
10570,1.0937,5.5316,0.
10571,1.0937,5.3755,0.
10572,1.0937,5.2194,0.
10573,1.0937,5.0633,0.
10574,1.0937,4.9071,0.
10575,1.0937,4.751,0.
10576,1.0937,4.5949,0.
10577,1.0937,4.4388,0.
10578,1.0937,4.2826,0.
10579,1.0937,4.1265,0.
10580,1.0937,3.9704,0.
10581,1.0937,3.8087,0.
10582,1.0937,3.6469,0.
10583,1.0937,3.4852,0.
10584,1.0937,3.3235,0.
10585,1.0937,3.1617,0.
10586,1.0937,3.,0.
10587,1.0937,2.8383,0.
10588,1.0937,2.6765,0.
10589,1.0937,2.5148,0.
10590,1.0937,2.3531,0.
10591,1.0937,2.1913,0.
10592,1.0937,2.0296,0.
10593,1.0937,1.8735,0.
10594,1.0937,1.7174,0.
10595,1.0937,1.5612,0.
10596,1.0937,1.4051,0.
10597,1.0937,1.249,0.
10598,1.0937,1.0929,0.
10599,1.0937,0.93674,0.
10600,1.0937,0.78062,0.
10601,1.0937,0.62449,0.
10602,1.0937,0.46837,0.
10603,1.0937,0.31225,0.
10604,1.0937,0.15612,0.
10605,1.25,5.8441,0.
10606,1.25,5.6883,0.
10607,1.25,5.5324,0.
10608,1.25,5.3765,0.
10609,1.25,5.2206,0.
10610,1.25,5.0648,0.
10611,1.25,4.9089,0.
10612,1.25,4.753,0.
10613,1.25,4.5972,0.
10614,1.25,4.4413,0.
10615,1.25,4.2854,0.
10616,1.25,4.1296,0.
10617,1.25,3.9737,0.
10618,1.25,3.8114,0.
10619,1.25,3.6491,0.
10620,1.25,3.4868,0.
10621,1.25,3.3246,0.
10622,1.25,3.1623,0.
10623,1.25,3.,0.
10624,1.25,2.8377,0.
10625,1.25,2.6754,0.
10626,1.25,2.5132,0.
10627,1.25,2.3509,0.
10628,1.25,2.1886,0.
10629,1.25,2.0263,0.
10630,1.25,1.8704,0.
10631,1.25,1.7146,0.
10632,1.25,1.5587,0.
10633,1.25,1.4028,0.
10634,1.25,1.247,0.
10635,1.25,1.0911,0.
10636,1.25,0.93522,0.
10637,1.25,0.77935,0.
10638,1.25,0.62348,0.
10639,1.25,0.46761,0.
10640,1.25,0.31174,0.
10641,1.25,0.15587,0.
10642,1.4062,5.8444,0.
10643,1.4062,5.6888,0.
10644,1.4062,5.5331,0.
10645,1.4062,5.3775,0.
10646,1.4062,5.2219,0.
10647,1.4062,5.0663,0.
10648,1.4062,4.9107,0.
10649,1.4062,4.7551,0.
10650,1.4062,4.5994,0.
10651,1.4062,4.4438,0.
10652,1.4062,4.2882,0.
10653,1.4062,4.1326,0.
10654,1.4062,3.977,0.
10655,1.4062,3.8141,0.
10656,1.4062,3.6513,0.
10657,1.4062,3.4885,0.
10658,1.4062,3.3257,0.
10659,1.4062,3.1628,0.
10660,1.4062,3.,0.
10661,1.4062,2.8372,0.
10662,1.4062,2.6743,0.
10663,1.4062,2.5115,0.
10664,1.4062,2.3487,0.
10665,1.4062,2.1859,0.
10666,1.4062,2.023,0.
10667,1.4062,1.8674,0.
10668,1.4062,1.7118,0.
10669,1.4062,1.5562,0.
10670,1.4062,1.4006,0.
10671,1.4062,1.2449,0.
10672,1.4062,1.0893,0.
10673,1.4062,0.9337,0.
10674,1.4062,0.77809,0.
10675,1.4062,0.62247,0.
10676,1.4062,0.46685,0.
10677,1.4062,0.31123,0.
10678,1.4062,0.15562,0.
10679,1.5625,5.8446,0.
10680,1.5625,5.6893,0.
10681,1.5625,5.5339,0.
10682,1.5625,5.3785,0.
10683,1.5625,5.2232,0.
10684,1.5625,5.0678,0.
10685,1.5625,4.9124,0.
10686,1.5625,4.7571,0.
10687,1.5625,4.6017,0.
10688,1.5625,4.4464,0.
10689,1.5625,4.291,0.
10690,1.5625,4.1356,0.
10691,1.5625,3.9803,0.
10692,1.5625,3.8169,0.
10693,1.5625,3.6535,0.
10694,1.5625,3.4901,0.
10695,1.5625,3.3268,0.
10696,1.5625,3.1634,0.
10697,1.5625,3.,0.
10698,1.5625,2.8366,0.
10699,1.5625,2.6732,0.
10700,1.5625,2.5099,0.
10701,1.5625,2.3465,0.
10702,1.5625,2.1831,0.
10703,1.5625,2.0197,0.
10704,1.5625,1.8644,0.
10705,1.5625,1.709,0.
10706,1.5625,1.5536,0.
10707,1.5625,1.3983,0.
10708,1.5625,1.2429,0.
10709,1.5625,1.0876,0.
10710,1.5625,0.93219,0.
10711,1.5625,0.77682,0.
10712,1.5625,0.62146,0.
10713,1.5625,0.46609,0.
10714,1.5625,0.31073,0.
10715,1.5625,0.15536,0.
10716,1.7187,5.8449,0.
10717,1.7187,5.6898,0.
10718,1.7187,5.5347,0.
10719,1.7187,5.3796,0.
10720,1.7187,5.2244,0.
10721,1.7187,5.0693,0.
10722,1.7187,4.9142,0.
10723,1.7187,4.7591,0.
10724,1.7187,4.604,0.
10725,1.7187,4.4489,0.
10726,1.7187,4.2938,0.
10727,1.7187,4.1387,0.
10728,1.7187,3.9836,0.
10729,1.7187,3.8196,0.
10730,1.7187,3.6557,0.
10731,1.7187,3.4918,0.
10732,1.7187,3.3279,0.
10733,1.7187,3.1639,0.
10734,1.7187,3.,0.
10735,1.7187,2.8361,0.
10736,1.7187,2.6721,0.
10737,1.7187,2.5082,0.
10738,1.7187,2.3443,0.
10739,1.7187,2.1804,0.
10740,1.7187,2.0164,0.
10741,1.7187,1.8613,0.
10742,1.7187,1.7062,0.
10743,1.7187,1.5511,0.
10744,1.7187,1.396,0.
10745,1.7187,1.2409,0.
10746,1.7187,1.0858,0.
10747,1.7187,0.93067,0.
10748,1.7187,0.77556,0.
10749,1.7187,0.62045,0.
10750,1.7187,0.46533,0.
10751,1.7187,0.31022,0.
10752,1.7187,0.15511,0.
10753,1.875,5.8451,0.
10754,1.875,5.6903,0.
10755,1.875,5.5354,0.
10756,1.875,5.3806,0.
10757,1.875,5.2257,0.
10758,1.875,5.0709,0.
10759,1.875,4.916,0.
10760,1.875,4.7611,0.
10761,1.875,4.6063,0.
10762,1.875,4.4514,0.
10763,1.875,4.2966,0.
10764,1.875,4.1417,0.
10765,1.875,3.9868,0.
10766,1.875,3.8224,0.
10767,1.875,3.6579,0.
10768,1.875,3.4934,0.
10769,1.875,3.3289,0.
10770,1.875,3.1645,0.
10771,1.875,3.,0.
10772,1.875,2.8355,0.
10773,1.875,2.6711,0.
10774,1.875,2.5066,0.
10775,1.875,2.3421,0.
10776,1.875,2.1776,0.
10777,1.875,2.0132,0.
10778,1.875,1.8583,0.
10779,1.875,1.7034,0.
10780,1.875,1.5486,0.
10781,1.875,1.3937,0.
10782,1.875,1.2389,0.
10783,1.875,1.084,0.
10784,1.875,0.92915,0.
10785,1.875,0.77429,0.
10786,1.875,0.61943,0.
10787,1.875,0.46457,0.
10788,1.875,0.30972,0.
10789,1.875,0.15486,0.
10790,2.0312,5.8454,0.
10791,2.0312,5.6908,0.
10792,2.0312,5.5362,0.
10793,2.0312,5.3816,0.
10794,2.0312,5.227,0.
10795,2.0312,5.0724,0.
10796,2.0312,4.9178,0.
10797,2.0312,4.7632,0.
10798,2.0312,4.6086,0.
10799,2.0312,4.4539,0.
10800,2.0312,4.2993,0.
10801,2.0312,4.1447,0.
10802,2.0312,3.9901,0.
10803,2.0312,3.8251,0.
10804,2.0312,3.6601,0.
10805,2.0312,3.4951,0.
10806,2.0312,3.33,0.
10807,2.0312,3.165,0.
10808,2.0312,3.,0.
10809,2.0312,2.835,0.
10810,2.0312,2.67,0.
10811,2.0312,2.5049,0.
10812,2.0312,2.3399,0.
10813,2.0312,2.1749,0.
10814,2.0312,2.0099,0.
10815,2.0312,1.8553,0.
10816,2.0312,1.7007,0.
10817,2.0312,1.5461,0.
10818,2.0312,1.3914,0.
10819,2.0312,1.2368,0.
10820,2.0312,1.0822,0.
10821,2.0312,0.92763,0.
10822,2.0312,0.77303,0.
10823,2.0312,0.61842,0.
10824,2.0312,0.46382,0.
10825,2.0312,0.30921,0.
10826,2.0312,0.15461,0.
10827,2.1875,5.8456,0.
10828,2.1875,5.6913,0.
10829,2.1875,5.5369,0.
10830,2.1875,5.3826,0.
10831,2.1875,5.2282,0.
10832,2.1875,5.0739,0.
10833,2.1875,4.9195,0.
10834,2.1875,4.7652,0.
10835,2.1875,4.6108,0.
10836,2.1875,4.4565,0.
10837,2.1875,4.3021,0.
10838,2.1875,4.1478,0.
10839,2.1875,3.9934,0.
10840,2.1875,3.8279,0.
10841,2.1875,3.6623,0.
10842,2.1875,3.4967,0.
10843,2.1875,3.3311,0.
10844,2.1875,3.1656,0.
10845,2.1875,3.,0.
10846,2.1875,2.8344,0.
10847,2.1875,2.6689,0.
10848,2.1875,2.5033,0.
10849,2.1875,2.3377,0.
10850,2.1875,2.1721,0.
10851,2.1875,2.0066,0.
10852,2.1875,1.8522,0.
10853,2.1875,1.6979,0.
10854,2.1875,1.5435,0.
10855,2.1875,1.3892,0.
10856,2.1875,1.2348,0.
10857,2.1875,1.0805,0.
10858,2.1875,0.92611,0.
10859,2.1875,0.77176,0.
10860,2.1875,0.61741,0.
10861,2.1875,0.46306,0.
10862,2.1875,0.3087,0.
10863,2.1875,0.15435,0.
10864,2.3437,5.8459,0.
10865,2.3437,5.6918,0.
10866,2.3437,5.5377,0.
10867,2.3437,5.3836,0.
10868,2.3437,5.2295,0.
10869,2.3437,5.0754,0.
10870,2.3437,4.9213,0.
10871,2.3437,4.7672,0.
10872,2.3437,4.6131,0.
10873,2.3437,4.459,0.
10874,2.3437,4.3049,0.
10875,2.3437,4.1508,0.
10876,2.3437,3.9967,0.
10877,2.3437,3.8306,0.
10878,2.3437,3.6645,0.
10879,2.3437,3.4984,0.
10880,2.3437,3.3322,0.
10881,2.3437,3.1661,0.
10882,2.3437,3.,0.
10883,2.3437,2.8339,0.
10884,2.3437,2.6678,0.
10885,2.3437,2.5016,0.
10886,2.3437,2.3355,0.
10887,2.3437,2.1694,0.
10888,2.3437,2.0033,0.
10889,2.3437,1.8492,0.
10890,2.3437,1.6951,0.
10891,2.3437,1.541,0.
10892,2.3437,1.3869,0.
10893,2.3437,1.2328,0.
10894,2.3437,1.0787,0.
10895,2.3437,0.9246,0.
10896,2.3437,0.7705,0.
10897,2.3437,0.6164,0.
10898,2.3437,0.4623,0.
10899,2.3437,0.3082,0.
10900,2.3437,0.1541,0.
10901,2.6667,2.1667,0.
10902,2.6667,2.3333,0.
10903,2.6667,2.5,0.
10904,2.6667,2.6667,0.
10905,2.6667,2.8333,0.
10906,2.6667,3.,0.
10907,2.6667,3.1667,0.
10908,2.6667,3.3333,0.
10909,2.6667,3.5,0.
10910,2.6667,3.6667,0.
10911,2.6667,3.8333,0.
10912,2.4999,2.1667,0.
10913,2.4999,2.3333,0.
10914,2.4999,2.5,0.
10915,2.4999,2.6667,0.
10916,2.4999,2.8333,0.
10917,2.4999,3.,0.
10918,2.4999,3.1667,0.
10919,2.4999,3.3333,0.
10920,2.4999,3.5,0.
10921,2.4999,3.6667,0.
10922,2.4999,3.8333,0.
10923,2.6667,1.8462,0.
10924,2.6667,1.6923,0.
10925,2.6667,1.5385,0.
10926,2.6667,1.3846,0.
10927,2.6667,1.2308,0.
10928,2.6667,1.0769,0.
10929,2.6667,0.92308,0.
10930,2.6667,0.76923,0.
10931,2.6667,0.61538,0.
10932,2.6667,0.46154,0.
10933,2.6667,0.30769,0.
10934,2.6667,0.15385,0.
10935,2.6667,2.,0.
10936,2.4999,0.15385,0.
10937,2.4999,0.30769,0.
10938,2.4999,0.46154,0.
10939,2.4999,0.61538,0.
10940,2.4999,0.76923,0.
10941,2.4999,0.92308,0.
10942,2.4999,1.0769,0.
10943,2.4999,1.2308,0.
10944,2.4999,1.3846,0.
10945,2.4999,1.5385,0.
10946,2.4999,1.6923,0.
10947,2.4999,1.8462,0.
10948,2.4999,2.,0.
10949,2.4999,5.8462,0.
10950,2.4999,5.6923,0.
10951,2.4999,5.5385,0.
10952,2.4999,5.3846,0.
10953,2.4999,5.2308,0.
10954,2.4999,5.0769,0.
10955,2.4999,4.9231,0.
10956,2.4999,4.7692,0.
10957,2.4999,4.6154,0.
10958,2.4999,4.4615,0.
10959,2.4999,4.3077,0.
10960,2.4999,4.1538,0.
10961,2.6667,4.1538,0.
10962,2.6667,4.3077,0.
10963,2.6667,4.4615,0.
10964,2.6667,4.6154,0.
10965,2.6667,4.7692,0.
10966,2.6667,4.9231,0.
10967,2.6667,5.0769,0.
10968,2.6667,5.2308,0.
10969,2.6667,5.3846,0.
10970,2.6667,5.5385,0.
10971,2.6667,5.6923,0.
10972,2.6667,5.8462,0.
10973,2.4999,4.,0.
10974,2.6667,4.,0.
10975,0.15625,6.,0.
10976,0.31249,6.,0.
10977,0.46874,6.,0.
10978,0.62499,6.,0.
10979,0.78123,6.,0.
